candidate_id,experience,num_skills,career_length,education_count,avg_skill_duration,total_endorsements,github,profile_complete,response_rate,response_time,saved,searches,connections,notice,interview_rate,production_ai_skills,avg_job_duration,job_hopper,production_score,startup_score,research_score,skill_experience_ratio,quality_score
CAND_0001339,10.8,5,4,2,16.6,42,-1.0,66.6,0.41,174.9,10,32,298,120,0.77,0,32.25,0,1,1,2,0.4629629629629629,34.62
CAND_0001340,2.2,7,2,1,15.857142857142858,59,12.6,55.4,0.45,157.7,9,89,541,60,0.48,1,13.0,1,0,2,0,3.1818181818181817,30.090000000000007
CAND_0001341,3.3,12,1,1,18.666666666666668,100,-1.0,72.7,0.83,180.2,11,280,526,90,0.74,2,39.0,0,2,0,0,3.6363636363636367,44.290000000000006
CAND_0001342,13.8,10,6,2,15.9,103,-1.0,78.7,0.6,82.7,5,126,359,60,0.58,3,27.166666666666668,0,1,2,0,0.7246376811594203,37.69
CAND_0001343,8.0,12,3,2,20.75,92,14.9,77.1,0.57,81.5,1,87,701,150,0.42,3,31.666666666666668,0,2,2,0,1.5,35.36
CAND_0001344,5.3,10,2,1,19.5,89,-1.0,56.8,0.4,164.2,3,93,159,60,0.45,1,31.5,0,0,0,0,1.8867924528301887,26.66
CAND_0001345,2.6,9,2,1,12.666666666666666,78,10.6,61.9,0.82,146.3,3,235,573,60,0.48,1,15.5,1,2,1,0,3.4615384615384612,37.84000000000001
CAND_0001346,2.7,12,2,1,13.083333333333334,89,-1.0,49.1,0.26,77.6,15,71,620,150,0.49,1,15.5,1,1,1,0,4.444444444444444,24.87
CAND_0001347,8.6,15,4,1,12.733333333333333,65,-1.0,58.9,0.59,206.8,5,48,236,90,0.67,3,25.25,0,0,2,0,1.744186046511628,34.779999999999994
CAND_0001348,8.8,8,3,2,18.875,74,29.7,28.8,0.27,109.5,2,146,390,60,0.37,2,34.666666666666664,0,0,1,0,0.9090909090909091,20.23
CAND_0001349,1.1,6,1,1,22.833333333333332,57,16.8,57.7,0.27,255.4,0,139,154,30,0.58,0,13.0,1,0,0,0,5.454545454545454,27.32
CAND_0001350,3.9,11,2,2,20.0,163,23.7,67.9,0.47,138.0,9,111,80,60,0.88,3,23.0,0,1,2,0,2.8205128205128207,40.400000000000006
CAND_0001351,6.2,11,2,1,17.272727272727273,91,-1.0,56.6,0.13,204.1,6,38,231,90,0.86,0,36.5,0,1,2,0,1.7741935483870968,27.92
CAND_0001352,6.8,6,3,2,13.0,46,-1.0,57.6,0.1,14.3,11,147,63,120,0.87,0,26.666666666666668,0,0,2,0,0.8823529411764706,28.32
CAND_0001353,3.4,11,2,1,14.727272727272727,70,41.2,55.9,0.11,157.3,11,77,204,60,0.35,0,20.0,0,0,2,0,3.235294117647059,24.5
CAND_0001354,4.5,8,3,2,12.875,55,-1.0,55.5,0.42,97.5,7,6,55,120,0.59,0,17.666666666666668,1,1,2,0,1.7777777777777777,29.600000000000005
CAND_0001355,8.2,15,3,1,20.866666666666667,173,-1.0,63.7,0.17,193.8,16,39,134,120,0.52,3,32.0,0,0,1,0,1.829268292682927,26.69
CAND_0001356,2.2,8,1,1,19.625,58,-1.0,82.7,0.21,161.6,7,138,424,90,0.4,1,26.0,0,0,2,0,3.6363636363636362,27.990000000000006
CAND_0001357,14.3,8,5,1,15.125,68,30.7,28.0,0.32,239.2,0,16,506,90,0.76,3,33.8,0,1,1,2,0.5594405594405594,26.82
CAND_0001358,1.9,9,1,1,16.22222222222222,83,22.1,39.2,0.4,275.7,5,75,42,60,0.4,0,22.0,0,0,0,0,4.736842105263158,24.800000000000004
CAND_0001359,9.7,6,5,2,19.833333333333332,44,-1.0,38.7,0.25,146.6,4,102,286,90,0.84,0,22.8,0,1,2,0,0.6185567010309279,26.140000000000008
CAND_0001360,8.3,7,4,2,16.0,50,30.1,68.7,0.72,222.5,0,99,169,120,0.52,0,24.5,0,0,2,0,0.8433734939759036,39.05
CAND_0001361,13.4,9,6,1,13.88888888888889,63,-1.0,27.3,0.49,185.8,0,40,587,30,0.66,0,26.333333333333332,0,1,2,2,0.6716417910447761,25.260000000000005
CAND_0001362,12.0,7,5,1,15.714285714285714,39,-1.0,63.4,0.52,60.0,6,101,187,60,0.57,0,28.4,0,1,2,0,0.5833333333333334,32.73
CAND_0001363,13.7,13,5,1,13.461538461538462,47,-1.0,65.7,0.26,8.8,2,7,505,90,0.82,3,32.6,0,1,1,0,0.9489051094890512,31.390000000000004
CAND_0001364,9.2,8,3,2,23.75,66,-1.0,73.2,0.08,21.2,0,2,166,90,0.5,0,36.0,0,0,2,0,0.8695652173913044,23.840000000000003
CAND_0001365,3.5,8,3,1,13.125,79,41.6,49.6,0.64,240.3,8,72,571,60,0.47,2,13.333333333333334,1,1,1,0,2.2857142857142856,35.480000000000004
CAND_0001366,12.1,5,3,2,18.0,29,-1.0,60.6,0.4,167.9,7,146,528,150,0.48,1,48.0,0,1,0,2,0.4132231404958678,28.470000000000006
CAND_0001367,9.4,6,4,1,18.333333333333332,51,23.9,59.7,0.63,155.0,12,175,541,90,0.87,1,27.75,0,1,2,2,0.6382978723404255,41.980000000000004
CAND_0001368,7.7,7,3,1,23.571428571428573,73,-1.0,81.1,0.4,178.6,7,45,413,150,0.37,1,30.666666666666668,0,1,1,2,0.9090909090909091,30.970000000000002
CAND_0001369,10.8,10,4,1,17.8,117,-1.0,57.7,0.51,239.4,11,141,177,60,0.69,0,32.0,0,1,2,2,0.9259259259259258,33.84
CAND_0001370,2.2,9,1,2,17.0,85,-1.0,55.4,0.43,235.7,10,40,130,60,0.59,0,26.0,0,0,2,0,4.090909090909091,30.130000000000003
CAND_0001371,4.4,10,2,1,22.2,94,-1.0,84.5,0.12,275.4,6,7,83,90,0.4,2,26.0,0,0,2,0,2.2727272727272725,26.5
CAND_0001372,10.1,5,3,1,16.8,32,36.3,60.5,0.17,97.7,1,133,598,150,0.61,0,40.0,0,0,2,0,0.49504950495049505,28.53
CAND_0001373,3.1,12,1,1,22.833333333333332,80,-1.0,56.4,0.75,201.1,11,22,560,120,0.9,3,37.0,0,2,0,0,3.8709677419354835,41.93
CAND_0001374,2.7,13,1,1,17.0,166,-1.0,83.5,0.66,102.9,10,246,507,90,0.65,2,32.0,0,2,0,0,4.814814814814815,41.550000000000004
CAND_0001375,5.5,10,2,2,16.9,98,-1.0,78.4,0.76,214.9,4,12,581,120,0.38,0,33.0,0,1,1,0,1.8181818181818181,37.33
CAND_0001376,8.1,11,4,1,18.0,71,-1.0,76.7,0.4,189.9,3,34,10,120,0.81,3,23.75,0,1,2,0,1.3580246913580247,36.440000000000005
CAND_0001377,13.4,10,7,2,21.0,72,-1.0,76.9,0.06,212.6,8,123,20,120,0.44,3,22.428571428571427,0,1,2,0,0.7462686567164178,24.880000000000006
CAND_0001378,4.8,11,1,2,24.272727272727273,185,29.1,84.6,0.77,177.2,0,40,669,60,0.67,0,57.0,0,2,1,0,2.291666666666667,45.53
CAND_0001379,5.5,8,3,1,18.375,49,-1.0,52.0,0.48,37.8,9,86,514,120,0.51,0,21.666666666666668,0,1,2,0,1.4545454545454546,29.200000000000003
CAND_0001380,4.0,16,2,2,12.375,87,44.1,30.7,0.38,256.7,6,120,112,60,0.77,2,23.5,0,0,2,0,4.0,30.9
CAND_0001381,4.7,9,2,2,19.444444444444443,64,20.4,73.0,0.18,210.4,4,50,112,30,0.72,2,28.0,0,1,1,2,1.9148936170212765,31.890000000000004
CAND_0001382,3.5,8,2,2,17.375,46,-1.0,46.7,0.81,119.6,8,145,460,90,0.83,0,20.5,0,3,1,0,2.2857142857142856,39.540000000000006
CAND_0001383,2.3,6,2,2,22.833333333333332,75,48.0,60.4,0.24,254.6,3,57,581,120,0.73,2,13.0,1,1,2,0,2.608695652173913,33.480000000000004
CAND_0001384,9.8,14,4,2,17.5,104,49.0,79.4,0.84,134.4,15,262,764,120,0.61,1,29.0,0,4,2,0,1.4285714285714284,49.580000000000005
CAND_0001385,12.2,7,6,2,16.142857142857142,54,-1.0,46.3,0.45,171.6,6,17,184,150,0.83,1,24.0,0,1,2,2,0.5737704918032788,31.810000000000002
CAND_0001386,9.0,13,4,1,13.153846153846153,152,57.3,55.3,0.61,134.6,3,149,555,150,0.7,1,26.75,0,4,3,0,1.4444444444444444,40.589999999999996
CAND_0001387,3.3,9,1,1,16.333333333333332,74,26.6,74.7,0.14,191.4,2,149,530,120,0.4,2,39.0,0,0,0,0,2.7272727272727275,26.900000000000002
CAND_0001388,9.8,8,3,1,26.375,149,3.7,81.1,0.28,36.0,2,243,464,60,0.65,3,38.666666666666664,0,0,1,0,0.8163265306122448,32.589999999999996
CAND_0001389,3.1,13,1,1,25.923076923076923,236,-1.0,61.7,0.63,96.9,1,779,724,45,0.61,2,37.0,0,1,1,0,4.193548387096774,34.59
CAND_0001390,10.8,11,5,2,18.818181818181817,84,7.9,41.5,0.16,59.1,7,100,117,90,0.55,1,25.6,0,1,2,2,1.0185185185185184,21.790000000000003
CAND_0001391,13.5,10,6,2,17.1,72,-1.0,70.6,0.11,53.2,4,0,577,150,0.76,3,26.5,0,1,2,0,0.7407407407407407,28.820000000000004
CAND_0001392,6.8,10,3,1,15.0,82,-1.0,73.9,0.3,74.7,7,103,528,90,0.77,2,26.666666666666668,0,1,2,0,1.4705882352941178,33.78
CAND_0001393,4.1,9,2,1,22.0,62,-1.0,74.9,0.62,128.2,6,29,460,30,0.73,1,24.0,0,0,2,0,2.1951219512195124,39.43
CAND_0001394,3.1,14,2,1,21.428571428571427,161,-1.0,85.3,0.24,25.0,11,374,57,120,0.79,3,18.5,0,2,2,0,4.516129032258064,35.96
CAND_0001395,3.3,9,1,2,15.777777777777779,57,-1.0,49.0,0.32,220.7,0,59,520,60,0.78,3,39.0,0,0,1,0,2.7272727272727275,28.250000000000004
CAND_0001396,4.8,9,2,1,15.0,74,-1.0,41.6,0.68,76.8,1,67,524,150,0.32,1,28.5,0,1,1,0,1.875,27.120000000000005
CAND_0001397,2.4,11,1,2,14.636363636363637,187,-1.0,80.2,0.27,99.9,4,292,547,90,0.87,1,28.0,0,2,1,0,4.583333333333334,35.44000000000001
CAND_0001398,10.8,7,4,1,16.857142857142858,46,-1.0,68.2,0.69,16.7,0,17,322,90,0.44,0,32.0,0,1,2,2,0.6481481481481481,34.14
CAND_0001399,3.8,7,1,1,11.571428571428571,48,-1.0,51.9,0.67,80.7,0,259,761,30,0.85,3,45.0,0,0,1,0,1.842105263157895,36.879999999999995
CAND_0001400,11.0,9,5,2,14.88888888888889,101,-1.0,40.1,0.3,160.6,3,98,440,90,0.61,2,26.2,0,1,2,2,0.8181818181818182,23.92
CAND_0001401,9.1,6,3,2,12.5,38,-1.0,74.4,0.36,94.4,2,72,228,30,0.38,1,36.0,0,1,1,2,0.6593406593406593,28.230000000000004
CAND_0001402,1.5,7,1,1,13.714285714285714,61,-1.0,34.8,0.74,170.6,12,117,469,60,0.87,1,18.0,0,0,1,0,4.666666666666667,36.76
CAND_0001403,1.8,20,1,1,13.0,76,-1.0,83.2,0.55,77.4,11,127,429,120,0.52,3,21.0,0,1,1,0,11.11111111111111,37.53999999999999
CAND_0001404,9.5,8,3,2,12.25,75,36.9,37.2,0.06,113.2,8,164,352,90,0.48,2,37.666666666666664,0,1,1,2,0.8421052631578947,20.98
CAND_0001405,3.5,17,2,2,28.352941176470587,220,63.3,50.8,0.69,9.9,23,53,752,90,0.92,7,20.5,0,3,3,0,4.857142857142857,48.690000000000005
CAND_0001406,5.0,17,2,1,15.352941176470589,83,-1.0,46.6,0.21,191.8,0,127,317,150,0.52,2,29.5,0,1,2,0,3.4,21.720000000000002
CAND_0001407,5.0,13,2,1,20.0,147,-1.0,55.6,0.2,70.1,16,112,521,150,0.51,3,29.5,0,1,1,0,2.6,25.62
CAND_0001408,8.9,11,3,1,22.363636363636363,131,-1.0,62.1,0.53,85.3,3,101,470,30,0.35,1,35.333333333333336,0,0,2,0,1.2359550561797752,28.920000000000005
CAND_0001409,7.0,10,3,2,19.3,72,-1.0,38.0,0.08,262.4,4,98,488,30,0.32,1,27.666666666666668,0,1,2,2,1.4285714285714286,14.799999999999999
CAND_0001410,5.4,6,3,1,15.333333333333334,32,-1.0,57.5,0.28,188.7,4,1,550,60,0.34,0,21.0,0,0,2,0,1.111111111111111,22.900000000000006
CAND_0001411,7.2,8,4,1,14.5,67,22.0,35.8,0.48,138.5,6,88,122,90,0.53,0,21.25,0,1,2,2,1.1111111111111112,27.909999999999997
CAND_0001412,8.3,9,3,1,16.0,78,-1.0,65.4,0.23,222.3,12,34,412,30,0.53,1,33.0,0,1,1,0,1.0843373493975903,27.680000000000007
CAND_0001413,8.2,9,3,2,17.0,43,-1.0,42.7,0.78,183.6,5,115,438,120,0.88,2,32.333333333333336,0,3,2,0,1.0975609756097562,38.690000000000005
CAND_0001414,1.4,10,1,1,18.6,98,4.6,43.2,0.46,135.3,8,135,529,90,0.6,2,16.0,1,0,0,0,7.142857142857143,28.700000000000003
CAND_0001415,9.6,6,5,1,24.5,43,31.6,62.7,0.72,262.8,8,7,273,30,0.34,3,22.8,0,0,1,0,0.625,36.75
CAND_0001416,1.6,9,1,2,18.444444444444443,62,-1.0,31.3,0.23,187.8,0,160,420,90,0.39,2,19.0,0,0,2,0,5.625,17.01
CAND_0001417,12.8,9,5,2,16.666666666666668,52,-1.0,50.2,0.32,165.4,7,77,114,120,0.86,2,30.4,0,1,2,0,0.703125,30.790000000000006
CAND_0001418,11.0,7,4,2,20.0,104,-1.0,80.5,0.14,36.0,2,10,388,60,0.65,1,32.25,0,0,2,0,0.6363636363636364,29.150000000000006
CAND_0001419,1.8,16,1,2,14.25,79,19.2,71.4,0.5,99.5,6,135,529,150,0.71,4,21.0,0,0,2,0,8.88888888888889,38.25
CAND_0001420,8.5,10,5,2,15.8,50,27.7,61.5,0.35,14.1,3,94,376,90,0.65,2,20.0,0,1,2,2,1.1764705882352942,32.57000000000001
CAND_0001421,4.2,5,1,1,17.4,28,-1.0,77.6,0.53,141.6,10,101,345,60,0.4,0,50.0,0,1,1,0,1.1904761904761905,33.77
CAND_0001422,4.2,7,2,1,21.571428571428573,42,-1.0,39.3,0.56,139.6,2,16,393,120,0.42,2,25.0,0,0,1,0,1.6666666666666665,25.910000000000004
CAND_0001423,4.2,17,2,2,28.470588235294116,271,66.6,63.9,0.7,35.1,5,435,341,120,0.52,3,24.5,0,0,4,0,4.0476190476190474,42.489999999999995
CAND_0001424,1.9,6,2,2,10.833333333333334,50,-1.0,83.8,0.58,89.4,2,119,584,90,0.51,1,11.0,1,0,2,0,3.1578947368421053,36.51
CAND_0001425,3.8,8,1,2,15.0,46,-1.0,75.4,0.11,54.5,2,83,184,150,0.69,1,45.0,0,1,1,0,2.1052631578947367,28.180000000000007
CAND_0001426,4.2,13,1,1,24.0,151,7.0,40.9,0.52,55.8,8,166,378,90,0.8,1,50.0,0,0,1,0,3.095238095238095,32.629999999999995
CAND_0001427,13.4,9,6,1,16.0,69,-1.0,27.0,0.77,91.3,6,95,148,150,0.66,2,26.333333333333332,0,1,2,2,0.6716417910447761,31.9
CAND_0001428,4.3,9,2,2,16.0,54,3.2,35.1,0.54,11.4,3,10,452,120,0.72,2,25.5,0,0,1,0,2.0930232558139537,29.64
CAND_0001429,4.3,12,3,1,19.083333333333332,113,-1.0,40.2,0.26,122.7,6,348,776,90,0.62,3,17.0,1,2,5,0,2.7906976744186047,24.19
CAND_0001430,2.3,8,1,1,14.375,61,-1.0,83.4,0.44,235.6,12,146,219,90,0.34,1,27.0,0,0,1,0,3.4782608695652177,32.53
CAND_0001431,4.4,9,2,1,16.11111111111111,67,64.7,49.5,0.15,61.1,14,266,781,150,0.54,0,26.0,0,2,0,0,2.0454545454545454,29.77
CAND_0001432,11.5,6,4,2,21.333333333333332,39,-1.0,78.4,0.24,246.0,0,118,516,150,0.3,1,34.0,0,0,1,0,0.5217391304347826,25.130000000000003
CAND_0001433,9.7,16,5,2,13.625,57,49.5,67.8,0.12,226.3,10,12,90,60,0.43,3,22.6,0,0,2,0,1.6494845360824744,29.26
CAND_0001434,7.4,15,3,1,17.933333333333334,89,-1.0,80.4,0.62,160.4,17,296,351,60,0.84,1,29.333333333333332,0,3,3,0,2.0270270270270268,44.18
CAND_0001435,1.4,14,1,2,20.428571428571427,89,41.8,77.3,0.84,49.2,13,132,231,90,0.58,4,16.0,1,0,1,0,10.0,47.540000000000006
CAND_0001436,2.4,10,2,1,16.7,75,48.3,81.9,0.55,192.8,7,0,426,60,0.44,0,14.0,1,3,2,0,4.166666666666667,40.26
CAND_0001437,6.2,9,4,1,20.333333333333332,67,-1.0,26.0,0.68,192.9,0,35,536,120,0.4,1,18.25,0,1,2,2,1.4516129032258065,25.000000000000004
CAND_0001438,4.0,8,2,1,16.25,50,46.9,26.3,0.11,91.8,4,97,455,150,0.74,2,24.0,0,1,1,2,2.0,24.100000000000005
CAND_0001439,1.5,9,1,2,14.222222222222221,66,-1.0,62.3,0.08,39.0,10,25,217,60,0.69,1,18.0,0,0,2,0,6.0,26.110000000000003
CAND_0001440,7.5,11,4,1,18.454545454545453,80,-1.0,51.6,0.67,276.9,10,80,456,30,0.77,1,22.0,0,0,2,0,1.4666666666666666,36.97
CAND_0001441,6.2,16,3,2,28.6875,262,-1.0,64.6,0.21,145.0,22,245,439,90,0.47,4,24.666666666666668,0,0,3,0,2.5806451612903225,28.02
CAND_0001442,7.9,7,3,1,17.857142857142858,71,-1.0,62.4,0.11,208.5,10,141,92,60,0.48,2,31.333333333333332,0,1,2,0,0.8860759493670886,23.78
CAND_0001443,8.7,8,3,2,21.625,56,-1.0,27.6,0.09,36.4,6,16,413,30,0.43,0,34.333333333333336,0,1,2,0,0.9195402298850576,14.87
CAND_0001444,11.6,8,4,1,16.875,86,-1.0,72.9,0.31,27.3,2,152,433,150,0.73,2,34.75,0,1,1,0,0.6896551724137931,32.38
CAND_0001445,4.2,8,1,1,14.0,58,-1.0,33.6,0.36,211.0,10,175,739,90,0.61,3,50.0,0,0,1,0,1.9047619047619047,24.92
CAND_0001446,6.3,15,3,1,22.066666666666666,168,58.8,83.7,0.15,102.8,29,391,882,90,0.79,3,25.0,0,2,1,0,2.380952380952381,42.370000000000005
CAND_0001447,10.0,8,3,1,19.125,60,-1.0,72.6,0.71,253.8,9,29,516,90,0.84,1,39.666666666666664,0,1,1,0,0.8,42.92
CAND_0001448,2.7,9,1,1,15.11111111111111,90,37.1,52.7,0.27,207.7,6,126,52,90,0.45,2,32.0,0,0,0,0,3.333333333333333,27.5
CAND_0001449,11.0,7,3,1,22.857142857142858,29,2.8,62.9,0.29,41.6,11,43,162,30,0.85,0,43.333333333333336,0,1,0,2,0.6363636363636364,33.06
CAND_0001450,9.6,13,3,1,15.23076923076923,46,-1.0,48.5,0.44,274.9,11,12,549,30,0.33,3,37.666666666666664,0,0,1,0,1.3541666666666667,25.45
CAND_0001451,5.6,11,3,1,16.181818181818183,60,12.1,33.1,0.53,187.2,0,24,161,60,0.63,1,22.0,0,0,2,0,1.9642857142857144,28.080000000000005
CAND_0001452,2.3,9,1,1,15.222222222222221,93,-1.0,84.9,0.47,217.1,1,77,278,60,0.84,2,27.0,0,1,0,2,3.91304347826087,39.330000000000005
CAND_0001453,5.7,5,2,1,13.0,47,6.5,70.0,0.5,124.3,10,173,204,60,0.74,0,34.0,0,1,2,0,0.8771929824561403,37.45
CAND_0001454,11.7,10,6,1,15.3,60,-1.0,30.8,0.64,277.4,8,130,315,150,0.64,1,22.833333333333332,0,1,2,2,0.8547008547008548,29.960000000000004
CAND_0001455,1.0,10,1,2,11.2,84,-1.0,73.6,0.36,241.6,10,107,472,120,0.37,1,12.0,1,0,0,0,10.0,29.07
CAND_0001456,2.9,9,1,2,13.555555555555555,52,-1.0,51.9,0.17,25.0,7,124,126,90,0.47,1,34.0,0,0,1,0,3.103448275862069,22.03
CAND_0001457,13.9,10,5,1,16.3,68,2.9,66.9,0.69,72.2,1,108,15,60,0.69,2,33.2,0,1,2,0,0.7194244604316546,38.370000000000005
CAND_0001458,6.4,15,2,1,19.866666666666667,152,-1.0,83.5,0.34,28.7,10,154,182,90,0.59,2,38.0,0,3,1,0,2.34375,34.4
CAND_0001459,7.7,6,3,1,10.5,73,-1.0,30.0,0.76,72.9,9,14,50,120,0.6,0,30.333333333333332,0,1,2,0,0.7792207792207793,31.750000000000007
CAND_0001460,4.7,7,1,2,19.857142857142858,55,-1.0,55.5,0.41,96.9,7,162,72,60,0.34,1,56.0,0,0,1,0,1.4893617021276595,25.60000000000001
CAND_0001461,9.3,5,4,1,20.2,56,-1.0,46.1,0.61,139.4,6,162,307,60,0.55,0,27.5,0,1,2,2,0.5376344086021505,30.67
CAND_0001462,3.2,15,2,2,17.0,131,-1.0,82.9,0.51,139.2,18,115,163,120,0.61,3,19.0,0,2,2,0,4.6875,39.230000000000004
CAND_0001463,9.7,6,4,2,18.5,50,29.8,25.3,0.15,263.5,5,138,426,120,0.72,1,28.5,0,1,1,0,0.6185567010309279,22.840000000000003
CAND_0001464,9.1,7,5,1,14.0,49,-1.0,42.3,0.16,94.0,10,170,307,60,0.57,2,21.4,0,1,2,2,0.7692307692307693,22.01
CAND_0001465,14.4,6,4,2,10.833333333333334,53,9.2,48.3,0.33,152.3,2,179,555,150,0.37,0,43.0,0,0,2,0,0.41666666666666663,23.130000000000003
CAND_0001466,3.2,8,2,1,11.25,70,-1.0,35.0,0.24,217.5,10,38,405,60,0.56,2,19.0,0,1,1,0,2.5,22.050000000000004
CAND_0001467,11.7,5,5,1,11.0,45,-1.0,52.8,0.58,81.5,7,88,477,120,0.42,2,27.8,0,1,2,2,0.4273504273504274,29.810000000000002
CAND_0001468,6.1,10,3,2,14.6,65,-1.0,77.6,0.72,277.0,6,72,358,120,0.38,0,24.0,0,1,2,2,1.639344262295082,36.62
CAND_0001469,9.7,9,5,1,24.555555555555557,99,28.5,87.6,0.76,28.2,8,150,210,90,0.69,1,22.8,0,3,3,0,0.9278350515463918,47.67
CAND_0001470,3.2,7,1,1,13.857142857142858,47,22.4,52.6,0.06,189.8,2,171,138,30,0.78,0,38.0,0,0,1,0,2.1875,26.01
CAND_0001471,1.7,10,2,2,13.6,71,-1.0,29.9,0.3,250.5,1,51,294,90,0.57,2,10.0,1,1,0,2,5.882352941176471,20.88
CAND_0001472,7.8,6,2,1,21.833333333333332,42,-1.0,26.1,0.31,42.4,5,91,129,30,0.62,1,46.5,0,1,1,0,0.7692307692307693,21.720000000000006
CAND_0001473,13.8,10,4,1,19.0,90,-1.0,27.4,0.31,113.5,12,158,164,120,0.81,0,40.75,0,0,2,0,0.7246376811594203,25.73
CAND_0001474,2.1,8,1,2,22.25,54,-1.0,76.8,0.18,174.9,12,29,19,150,0.55,2,25.0,0,0,0,0,3.8095238095238093,29.21
CAND_0001475,5.8,19,3,1,25.736842105263158,233,59.4,84.6,0.72,56.5,5,163,903,60,0.81,3,23.0,0,2,3,0,3.2758620689655173,50.809999999999995
CAND_0001476,11.1,10,3,1,14.8,66,46.3,78.8,0.63,202.9,8,80,494,90,0.66,2,43.666666666666664,0,1,2,0,0.9009009009009009,44.49000000000001
CAND_0001477,3.5,10,2,2,24.8,107,-1.0,84.7,0.13,23.1,14,224,800,120,0.72,4,20.5,0,0,1,0,2.857142857142857,32.89
CAND_0001478,4.4,8,2,1,15.5,54,-1.0,73.0,0.58,219.6,9,77,51,30,0.36,1,26.0,0,0,1,0,1.8181818181818181,33.1
CAND_0001479,5.4,9,3,1,19.88888888888889,50,-1.0,42.7,0.56,24.8,11,18,434,60,0.67,2,21.0,0,1,0,2,1.6666666666666665,31.64
CAND_0001480,5.6,14,3,2,20.428571428571427,81,3.1,64.5,0.74,70.5,19,56,656,150,0.5,1,22.0,0,0,1,0,2.5,38.510000000000005
CAND_0001481,12.6,17,4,1,16.352941176470587,109,-1.0,77.6,0.19,204.6,12,169,592,60,0.38,3,37.25,0,0,2,0,1.3492063492063493,27.220000000000002
CAND_0001482,5.5,12,2,2,14.416666666666666,109,-1.0,87.3,0.14,108.7,4,225,235,90,0.9,2,32.5,0,3,2,0,2.1818181818181817,34.96000000000001
CAND_0001483,7.8,14,3,1,24.214285714285715,135,23.1,76.4,0.45,99.1,8,139,320,90,0.49,3,30.666666666666668,0,2,3,0,1.794871794871795,35.790000000000006
CAND_0001484,13.0,5,5,1,22.6,38,-1.0,81.3,0.16,177.0,2,104,378,90,0.56,0,30.8,0,1,2,0,0.38461538461538464,28.360000000000003
CAND_0001485,2.8,10,2,2,9.2,63,-1.0,25.5,0.66,168.9,2,90,547,60,0.38,0,16.5,1,1,2,0,3.5714285714285716,24.500000000000004
CAND_0001486,6.4,6,2,1,15.666666666666666,83,40.6,56.8,0.33,110.3,9,102,479,90,0.72,1,38.0,0,0,2,0,0.9375,34.370000000000005
CAND_0001487,1.7,8,1,1,19.5,115,-1.0,72.5,0.12,64.4,5,71,183,90,0.45,1,20.0,0,0,0,0,4.705882352941177,24.5
CAND_0001488,12.0,5,5,1,12.8,42,-1.0,73.5,0.24,79.3,7,120,207,90,0.62,1,28.4,0,1,2,0,0.4166666666666667,30.150000000000006
CAND_0001489,11.3,9,6,2,17.11111111111111,58,-1.0,28.3,0.67,86.7,10,44,592,150,0.35,1,22.333333333333332,0,1,2,0,0.7964601769911503,26.110000000000007
CAND_0001490,12.6,9,5,1,13.555555555555555,74,14.4,71.3,0.08,119.7,2,140,105,30,0.56,1,29.8,0,1,1,0,0.7142857142857143,26.250000000000004
CAND_0001491,11.9,7,5,1,18.857142857142858,73,4.8,29.9,0.33,149.4,9,9,435,150,0.77,1,28.4,0,1,2,2,0.5882352941176471,26.160000000000007
CAND_0001492,7.4,5,3,2,13.0,25,-1.0,33.2,0.53,181.7,4,46,567,30,0.59,1,29.0,0,1,1,2,0.6756756756756757,26.840000000000007
CAND_0001493,6.2,12,2,2,26.416666666666668,225,14.7,64.8,0.8,36.0,27,330,319,120,0.87,3,36.5,0,1,2,0,1.9354838709677418,48.03
CAND_0001494,6.4,14,2,2,22.214285714285715,323,53.4,61.1,0.3,58.3,16,485,740,90,0.87,4,38.0,0,2,3,0,2.1875,39.760000000000005
CAND_0001495,9.3,8,3,1,13.875,57,-1.0,75.2,0.64,175.9,14,242,104,150,0.41,1,36.666666666666664,0,3,1,0,0.8602150537634408,36.54
CAND_0001496,1.1,7,1,1,11.142857142857142,49,-1.0,51.2,0.39,189.4,5,98,50,150,0.46,0,13.0,1,0,1,0,6.363636363636363,25.740000000000006
CAND_0001497,2.9,7,1,1,22.0,56,24.8,64.0,0.56,163.4,0,19,502,90,0.52,2,34.0,0,0,0,0,2.413793103448276,34.480000000000004
CAND_0001498,6.4,15,2,2,15.4,133,9.2,77.3,0.24,16.9,19,127,648,90,0.9,3,38.0,0,2,2,0,2.34375,38.13000000000001
CAND_0001499,14.4,6,5,1,28.5,70,-1.0,72.7,0.05,59.6,2,74,351,120,0.64,1,34.2,0,1,2,0,0.41666666666666663,25.740000000000006
CAND_0001500,4.2,8,2,2,19.75,37,-1.0,77.9,0.07,147.0,4,85,245,90,0.49,2,25.0,0,1,1,2,1.9047619047619047,25.18
CAND_0001501,6.0,9,3,1,19.77777777777778,67,41.0,31.4,0.66,267.3,12,94,42,30,0.42,1,23.666666666666668,0,1,1,0,1.5,31.930000000000007
CAND_0001502,7.4,9,3,1,19.444444444444443,50,-1.0,26.4,0.42,113.8,6,31,505,60,0.82,2,29.0,0,1,2,0,1.2162162162162162,27.279999999999998
CAND_0001503,13.1,5,6,1,18.4,36,46.8,81.0,0.26,206.5,12,95,439,90,0.78,3,25.833333333333332,0,1,2,0,0.3816793893129771,40.07999999999999
